date,cellvalue,n_cells,pct_cells
2003-01-15,3,1041,0.24785714285714286
2003-01-15,7,2889,0.6878571428571428
2003-01-15,14,22,0.005238095238095238
2003-01-15,15,31,0.007380952380952381
2003-01-15,16,18,0.004285714285714286
2003-01-15,17,4,9.523809523809524e-4
2003-01-15,NA,195,0.04642857142857143
2003-02-15,3,550,0.13095238095238096
2003-02-15,7,3081,0.7335714285714285
2003-02-15,14,3,7.142857142857143e-4
2003-02-15,17,31,0.007380952380952381
2003-02-15,NA,535,0.12738095238095237
2003-03-15,3,252,0.06
2003-03-15,7,3286,0.7823809523809524
2003-03-15,13,1,2.380952380952381e-4
2003-03-15,14,46,0.010952380952380953
2003-03-15,15,1,2.380952380952381e-4
2003-03-15,16,71,0.016904761904761905
2003-03-15,17,23,0.0054761904761904765
2003-03-15,23,1,2.380952380952381e-4
2003-03-15,27,3,7.142857142857143e-4
2003-03-15,NA,516,0.12285714285714286
2003-04-15,3,10,0.002380952380952381
2003-04-15,7,2406,0.5728571428571428
2003-04-15,14,560,0.13333333333333333
2003-04-15,15,1,2.380952380952381e-4
2003-04-15,16,3,7.142857142857143e-4
2003-04-15,17,9,0.002142857142857143
2003-04-15,27,2,4.761904761904762e-4
2003-04-15,NA,1209,0.28785714285714287
2003-05-15,3,143,0.03404761904761905
2003-05-15,7,1439,0.3426190476190476
2003-05-15,14,579,0.13785714285714284
2003-05-15,15,55,0.013095238095238096
2003-05-15,16,92,0.021904761904761906
2003-05-15,17,5,0.0011904761904761906
2003-05-15,18,2,4.761904761904762e-4
2003-05-15,21,87,0.020714285714285713
2003-05-15,23,1,2.380952380952381e-4
2003-05-15,27,3,7.142857142857143e-4
2003-05-15,NA,1794,0.42714285714285716
2003-06-15,3,3,7.142857142857143e-4
2003-06-15,7,2723,0.6483333333333333
2003-06-15,14,485,0.11547619047619048
2003-06-15,15,53,0.012619047619047618
2003-06-15,17,3,7.142857142857143e-4
2003-06-15,NA,933,0.22214285714285714
2003-07-15,3,1622,0.3861904761904762
2003-07-15,7,670,0.1595238095238095
2003-07-15,11,2,4.761904761904762e-4
2003-07-15,13,84,0.02
2003-07-15,14,26,0.006190476190476191
2003-07-15,15,235,0.055952380952380955
2003-07-15,17,14,0.0033333333333333335
2003-07-15,18,2,4.761904761904762e-4
2003-07-15,21,6,0.0014285714285714286
2003-07-15,NA,1539,0.36642857142857144
2003-08-15,3,2856,0.68
2003-08-15,7,8,0.0019047619047619048
2003-08-15,13,473,0.11261904761904762
2003-08-15,15,41,0.009761904761904762
2003-08-15,17,5,0.0011904761904761906
2003-08-15,18,7,0.0016666666666666668
2003-08-15,NA,810,0.19285714285714287
2003-09-15,3,3899,0.9283333333333333
2003-09-15,7,3,7.142857142857143e-4
2003-09-15,13,71,0.016904761904761905
2003-09-15,15,86,0.020476190476190478
2003-09-15,NA,141,0.03357142857142857
2003-10-15,3,2774,0.6604761904761904
2003-10-15,7,748,0.17809523809523808
2003-10-15,11,24,0.005714285714285714
2003-10-15,13,127,0.030238095238095238
2003-10-15,15,75,0.017857142857142856
2003-10-15,17,4,9.523809523809524e-4
2003-10-15,NA,448,0.10666666666666667
2003-11-15,3,24,0.005714285714285714
2003-11-15,7,3432,0.8171428571428572
2003-11-15,11,16,0.0038095238095238095
2003-11-15,14,8,0.0019047619047619048
2003-11-15,15,19,0.004523809523809524
2003-11-15,16,11,0.002619047619047619
2003-11-15,17,2,4.761904761904762e-4
2003-11-15,NA,688,0.16380952380952382
2003-12-15,3,19,0.004523809523809524
2003-12-15,7,3281,0.7811904761904762
2003-12-15,11,2,4.761904761904762e-4
2003-12-15,14,38,0.009047619047619047
2003-12-15,15,75,0.017857142857142856
2003-12-15,16,9,0.002142857142857143
2003-12-15,17,6,0.0014285714285714286
2003-12-15,21,12,0.002857142857142857
2003-12-15,23,1,2.380952380952381e-4
2003-12-15,27,6,0.0014285714285714286
2003-12-15,NA,751,0.1788095238095238
2004-01-15,3,45,0.010714285714285714
2004-01-15,7,3545,0.844047619047619
2004-01-15,14,11,0.002619047619047619
2004-01-15,15,112,0.02666666666666667
2004-01-15,16,32,0.007619047619047619
2004-01-15,17,1,2.380952380952381e-4
2004-01-15,21,5,0.0011904761904761906
2004-01-15,NA,449,0.1069047619047619
2004-02-15,3,568,0.13523809523809524
2004-02-15,7,2697,0.6421428571428571
2004-02-15,13,1,2.380952380952381e-4
2004-02-15,14,17,0.004047619047619047
2004-02-15,15,33,0.007857142857142858
2004-02-15,17,17,0.004047619047619047
2004-02-15,NA,867,0.20642857142857143
2004-03-15,3,890,0.2119047619047619
2004-03-15,7,2127,0.5064285714285715
2004-03-15,13,5,0.0011904761904761906
2004-03-15,14,59,0.014047619047619048
2004-03-15,15,14,0.0033333333333333335
2004-03-15,16,24,0.005714285714285714
2004-03-15,17,43,0.010238095238095239
2004-03-15,NA,1038,0.24714285714285714
2004-04-15,3,77,0.018333333333333333
2004-04-15,7,2620,0.6238095238095238
2004-04-15,14,1124,0.26761904761904765
2004-04-15,15,7,0.0016666666666666668
2004-04-15,16,8,0.0019047619047619048
2004-04-15,17,6,0.0014285714285714286
2004-04-15,21,63,0.015
2004-04-15,NA,295,0.07023809523809524
2004-05-15,3,272,0.06476190476190476
2004-05-15,7,3179,0.7569047619047619
2004-05-15,13,4,9.523809523809524e-4
2004-05-15,14,453,0.10785714285714286
2004-05-15,15,15,0.0035714285714285713
2004-05-15,17,11,0.002619047619047619
2004-05-15,21,1,2.380952380952381e-4
2004-05-15,NA,265,0.0630952380952381
