date,cellvalue,n_cells,pct_cells
2012-09-15,NA,10,0.029940119760479042
2012-10-15,3,10,0.029940119760479042
2012-10-15,13,1,0.0029940119760479044
2012-10-15,15,153,0.45808383233532934
2012-10-15,21,126,0.3772455089820359
2012-10-15,27,23,0.0688622754491018
2012-10-15,NA,21,0.06287425149700598
2012-11-15,3,3,0.008982035928143712
2012-11-15,15,156,0.46706586826347307
2012-11-15,21,105,0.3143712574850299
2012-11-15,27,69,0.20658682634730538
2012-11-15,NA,1,0.0029940119760479044
2012-12-15,3,12,0.03592814371257485
2012-12-15,13,6,0.017964071856287425
2012-12-15,15,152,0.4550898203592814
2012-12-15,21,107,0.3203592814371258
2012-12-15,27,52,0.15568862275449102
2012-12-15,NA,5,0.014970059880239521
2013-01-15,3,15,0.04491017964071856
2013-01-15,13,20,0.059880239520958084
2013-01-15,15,138,0.41317365269461076
2013-01-15,21,114,0.3413173652694611
2013-01-15,27,41,0.12275449101796407
2013-01-15,NA,6,0.017964071856287425
2013-02-15,3,3,0.008982035928143712
2013-02-15,13,25,0.0748502994011976
2013-02-15,15,160,0.47904191616766467
2013-02-15,21,87,0.26047904191616766
2013-02-15,27,51,0.15269461077844312
2013-02-15,NA,8,0.023952095808383235
2013-03-15,3,1,0.0029940119760479044
2013-03-15,13,39,0.11676646706586827
2013-03-15,15,125,0.37425149700598803
2013-03-15,18,6,0.017964071856287425
2013-03-15,21,43,0.12874251497005987
2013-03-15,27,85,0.25449101796407186
2013-03-15,NA,35,0.10479041916167664
2013-04-15,3,2,0.005988023952095809
2013-04-15,13,20,0.059880239520958084
2013-04-15,15,162,0.48502994011976047
2013-04-15,18,2,0.005988023952095809
2013-04-15,21,54,0.16167664670658682
2013-04-15,27,49,0.1467065868263473
2013-04-15,NA,45,0.1347305389221557
2013-05-15,3,1,0.0029940119760479044
2013-05-15,13,32,0.09580838323353294
2013-05-15,15,144,0.4311377245508982
2013-05-15,18,1,0.0029940119760479044
2013-05-15,21,56,0.16766467065868262
2013-05-15,27,76,0.2275449101796407
2013-05-15,NA,24,0.0718562874251497
2013-06-15,3,13,0.038922155688622756
2013-06-15,13,19,0.05688622754491018
2013-06-15,15,151,0.45209580838323354
2013-06-15,21,43,0.12874251497005987
2013-06-15,27,26,0.07784431137724551
2013-06-15,NA,82,0.24550898203592814
2013-07-15,3,14,0.041916167664670656
2013-07-15,13,15,0.04491017964071856
2013-07-15,15,155,0.46407185628742514
2013-07-15,17,2,0.005988023952095809
2013-07-15,21,36,0.10778443113772455
2013-07-15,27,60,0.17964071856287425
2013-07-15,NA,52,0.15568862275449102
2013-08-15,3,6,0.017964071856287425
2013-08-15,13,31,0.09281437125748503
2013-08-15,15,121,0.36227544910179643
2013-08-15,21,74,0.2215568862275449
2013-08-15,27,15,0.04491017964071856
2013-08-15,NA,87,0.26047904191616766
2013-09-15,13,8,0.023952095808383235
2013-09-15,15,165,0.4940119760479042
2013-09-15,21,62,0.18562874251497005
2013-09-15,27,84,0.25149700598802394
2013-09-15,NA,15,0.04491017964071856
2013-10-15,3,4,0.011976047904191617
2013-10-15,15,152,0.4550898203592814
2013-10-15,21,94,0.281437125748503
2013-10-15,27,82,0.24550898203592814
2013-10-15,NA,2,0.005988023952095809
2013-11-15,3,15,0.04491017964071856
2013-11-15,13,4,0.011976047904191617
2013-11-15,15,161,0.4820359281437126
2013-11-15,21,102,0.30538922155688625
2013-11-15,27,44,0.1317365269461078
2013-11-15,NA,8,0.023952095808383235
2013-12-15,3,20,0.059880239520958084
2013-12-15,13,8,0.023952095808383235
2013-12-15,15,159,0.47604790419161674
2013-12-15,21,103,0.3083832335329341
2013-12-15,27,29,0.08682634730538923
2013-12-15,NA,15,0.04491017964071856
2014-01-15,3,5,0.014970059880239521
2014-01-15,13,3,0.008982035928143712
2014-01-15,15,165,0.4940119760479042
2014-01-15,21,77,0.23053892215568864
2014-01-15,27,70,0.20958083832335328
2014-01-15,NA,14,0.041916167664670656
2014-02-15,3,10,0.029940119760479042
2014-02-15,13,26,0.07784431137724551
2014-02-15,15,155,0.46407185628742514
2014-02-15,21,73,0.218562874251497
2014-02-15,27,67,0.20059880239520958
2014-02-15,NA,3,0.008982035928143712
2014-03-15,3,2,0.005988023952095809
2014-03-15,13,22,0.0658682634730539
2014-03-15,15,148,0.4431137724550898
2014-03-15,21,68,0.20359281437125748
2014-03-15,27,75,0.2245508982035928
2014-03-15,NA,19,0.05688622754491018
2014-04-15,13,39,0.11676646706586827
2014-04-15,15,135,0.4041916167664671
2014-04-15,17,1,0.0029940119760479044
2014-04-15,18,3,0.008982035928143712
2014-04-15,21,36,0.10778443113772455
2014-04-15,27,78,0.23353293413173654
2014-04-15,NA,42,0.12574850299401197
2014-05-15,3,14,0.041916167664670656
2014-05-15,5,1,0.0029940119760479044
2014-05-15,13,21,0.06287425149700598
2014-05-15,15,124,0.3712574850299401
2014-05-15,21,66,0.19760479041916168
2014-05-15,27,58,0.17365269461077845
2014-05-15,NA,50,0.1497005988023952
2014-06-15,3,4,0.011976047904191617
2014-06-15,13,25,0.0748502994011976
2014-06-15,15,132,0.39520958083832336
2014-06-15,17,1,0.0029940119760479044
2014-06-15,21,36,0.10778443113772455
2014-06-15,27,105,0.3143712574850299
2014-06-15,NA,31,0.09281437125748503
2014-07-15,3,9,0.02694610778443114
2014-07-15,13,13,0.038922155688622756
2014-07-15,15,139,0.4161676646706587
2014-07-15,21,72,0.2155688622754491
2014-07-15,27,69,0.20658682634730538
2014-07-15,NA,32,0.09580838323353294
2014-08-15,13,13,0.038922155688622756
2014-08-15,15,126,0.3772455089820359
2014-08-15,21,63,0.18862275449101795
2014-08-15,27,108,0.32335329341317365
2014-08-15,NA,24,0.0718562874251497
2014-09-15,3,3,0.008982035928143712
2014-09-15,13,3,0.008982035928143712
2014-09-15,15,156,0.46706586826347307
2014-09-15,21,75,0.2245508982035928
2014-09-15,27,67,0.20059880239520958
2014-09-15,NA,30,0.08982035928143713
2014-10-15,3,6,0.017964071856287425
2014-10-15,13,2,0.005988023952095809
2014-10-15,15,161,0.4820359281437126
2014-10-15,21,87,0.26047904191616766
2014-10-15,27,71,0.2125748502994012
2014-10-15,NA,7,0.020958083832335328
2014-11-15,15,179,0.5359281437125748
2014-11-15,21,98,0.2934131736526946
2014-11-15,27,57,0.17065868263473055
2014-11-15,NA,0,0
2014-12-15,3,2,0.005988023952095809
2014-12-15,15,167,0.5
2014-12-15,21,84,0.25149700598802394
2014-12-15,27,77,0.23053892215568864
2014-12-15,NA,4,0.011976047904191617
2015-01-15,3,5,0.014970059880239521
2015-01-15,13,6,0.017964071856287425
2015-01-15,15,149,0.44610778443113774
2015-01-15,21,120,0.3592814371257485
2015-01-15,27,44,0.1317365269461078
2015-01-15,NA,10,0.029940119760479042
2015-02-15,3,4,0.011976047904191617
2015-02-15,13,8,0.023952095808383235
2015-02-15,15,152,0.4550898203592814
2015-02-15,21,92,0.2754491017964072
2015-02-15,27,58,0.17365269461077845
2015-02-15,NA,20,0.059880239520958084
2015-03-15,3,1,0.0029940119760479044
2015-03-15,13,45,0.1347305389221557
2015-03-15,15,132,0.39520958083832336
2015-03-15,18,2,0.005988023952095809
2015-03-15,21,89,0.26646706586826346
2015-03-15,27,53,0.15868263473053892
2015-03-15,NA,12,0.03592814371257485
2015-04-15,3,6,0.017964071856287425
2015-04-15,13,39,0.11676646706586827
2015-04-15,15,151,0.45209580838323354
2015-04-15,18,2,0.005988023952095809
2015-04-15,21,55,0.16467065868263472
2015-04-15,27,45,0.1347305389221557
2015-04-15,NA,36,0.10778443113772455
2015-05-15,3,5,0.014970059880239521
2015-05-15,13,21,0.06287425149700598
2015-05-15,15,134,0.40119760479041916
2015-05-15,18,1,0.0029940119760479044
2015-05-15,21,54,0.16167664670658682
2015-05-15,27,102,0.30538922155688625
2015-05-15,NA,17,0.05089820359281437
2015-06-15,3,9,0.02694610778443114
2015-06-15,13,33,0.09880239520958084
2015-06-15,15,122,0.3652694610778443
2015-06-15,17,1,0.0029940119760479044
2015-06-15,21,90,0.2694610778443114
2015-06-15,27,59,0.17664670658682635
2015-06-15,NA,20,0.059880239520958084
2015-07-15,3,1,0.0029940119760479044
2015-07-15,13,31,0.09281437125748503
2015-07-15,15,66,0.19760479041916168
2015-07-15,21,68,0.20359281437125748
2015-07-15,27,89,0.26646706586826346
2015-07-15,NA,79,0.23652694610778444
2015-08-15,13,25,0.0748502994011976
2015-08-15,15,119,0.3562874251497006
2015-08-15,21,40,0.11976047904191617
2015-08-15,27,101,0.3023952095808383
2015-08-15,NA,49,0.1467065868263473
2015-09-15,15,160,0.47904191616766467
2015-09-15,21,113,0.3383233532934132
2015-09-15,27,42,0.12574850299401197
2015-09-15,NA,19,0.05688622754491018
2015-10-15,3,8,0.023952095808383235
2015-10-15,15,159,0.47604790419161674
2015-10-15,21,126,0.3772455089820359
2015-10-15,27,39,0.11676646706586827
2015-10-15,NA,2,0.005988023952095809
2015-11-15,3,3,0.008982035928143712
2015-11-15,15,147,0.44011976047904194
2015-11-15,21,148,0.4431137724550898
2015-11-15,27,27,0.08083832335329341
2015-11-15,NA,9,0.02694610778443114
2015-12-15,3,5,0.014970059880239521
2015-12-15,13,1,0.0029940119760479044
2015-12-15,15,157,0.47005988023952094
2015-12-15,21,149,0.44610778443113774
2015-12-15,27,11,0.03293413173652695
2015-12-15,NA,11,0.03293413173652695
2016-01-15,3,6,0.017964071856287425
2016-01-15,11,2,0.005988023952095809
2016-01-15,15,126,0.3772455089820359
2016-01-15,21,80,0.23952095808383234
2016-01-15,27,3,0.008982035928143712
2016-01-15,NA,117,0.3502994011976048
2016-02-15,13,1,0.0029940119760479044
2016-02-15,15,185,0.5538922155688623
2016-02-15,21,88,0.2634730538922156
2016-02-15,27,33,0.09880239520958084
2016-02-15,NA,27,0.08083832335329341
2016-03-15,3,3,0.008982035928143712
2016-03-15,13,18,0.05389221556886228
2016-03-15,15,159,0.47604790419161674
2016-03-15,21,84,0.25149700598802394
2016-03-15,27,52,0.15568862275449102
2016-03-15,NA,18,0.05389221556886228
2016-04-15,3,1,0.0029940119760479044
2016-04-15,13,39,0.11676646706586827
2016-04-15,15,142,0.4251497005988024
2016-04-15,21,55,0.16467065868263472
2016-04-15,27,78,0.23353293413173654
2016-04-15,NA,19,0.05688622754491018
2016-05-15,13,19,0.05688622754491018
2016-05-15,15,123,0.36826347305389223
2016-05-15,17,1,0.0029940119760479044
2016-05-15,21,99,0.2964071856287425
2016-05-15,27,75,0.2245508982035928
2016-05-15,NA,17,0.05089820359281437
2016-06-15,3,2,0.005988023952095809
2016-06-15,5,1,0.0029940119760479044
2016-06-15,13,15,0.04491017964071856
2016-06-15,15,137,0.4101796407185629
2016-06-15,21,87,0.26047904191616766
2016-06-15,27,74,0.2215568862275449
2016-06-15,NA,18,0.05389221556886228
2016-07-15,3,9,0.02694610778443114
2016-07-15,5,1,0.0029940119760479044
2016-07-15,13,15,0.04491017964071856
2016-07-15,15,117,0.3502994011976048
2016-07-15,21,129,0.38622754491017963
2016-07-15,27,40,0.11976047904191617
2016-07-15,NA,23,0.0688622754491018
2016-08-15,3,3,0.008982035928143712
2016-08-15,13,15,0.04491017964071856
2016-08-15,15,141,0.4221556886227545
2016-08-15,21,116,0.3473053892215569
2016-08-15,27,42,0.12574850299401197
2016-08-15,NA,17,0.05089820359281437
2016-09-15,3,3,0.008982035928143712
2016-09-15,15,145,0.4341317365269461
2016-09-15,21,139,0.4161676646706587
2016-09-15,27,44,0.1317365269461078
2016-09-15,NA,3,0.008982035928143712
2016-10-15,3,1,0.0029940119760479044
2016-10-15,5,1,0.0029940119760479044
2016-10-15,13,2,0.005988023952095809
2016-10-15,15,139,0.4161676646706587
2016-10-15,21,118,0.3532934131736527
2016-10-15,27,71,0.2125748502994012
2016-10-15,NA,2,0.005988023952095809
2016-11-15,3,1,0.0029940119760479044
2016-11-15,13,1,0.0029940119760479044
2016-11-15,15,157,0.47005988023952094
2016-11-15,21,113,0.3383233532934132
2016-11-15,27,50,0.1497005988023952
2016-11-15,NA,12,0.03592814371257485
2016-12-15,3,1,0.0029940119760479044
2016-12-15,15,152,0.4550898203592814
2016-12-15,21,140,0.41916167664670656
2016-12-15,27,36,0.10778443113772455
2016-12-15,NA,5,0.014970059880239521
2017-01-15,15,174,0.5209580838323353
2017-01-15,21,122,0.3652694610778443
2017-01-15,27,23,0.0688622754491018
2017-01-15,NA,15,0.04491017964071856
2017-02-15,3,3,0.008982035928143712
2017-02-15,13,2,0.005988023952095809
2017-02-15,15,156,0.46706586826347307
2017-02-15,21,108,0.32335329341317365
2017-02-15,27,56,0.16766467065868262
2017-02-15,NA,9,0.02694610778443114
2017-03-15,3,3,0.008982035928143712
2017-03-15,13,33,0.09880239520958084
2017-03-15,15,152,0.4550898203592814
2017-03-15,21,76,0.2275449101796407
2017-03-15,27,45,0.1347305389221557
2017-03-15,NA,25,0.0748502994011976
2017-04-15,3,1,0.0029940119760479044
2017-04-15,13,29,0.08682634730538923
2017-04-15,15,144,0.4311377245508982
2017-04-15,21,26,0.07784431137724551
2017-04-15,27,54,0.16167664670658682
2017-04-15,NA,80,0.23952095808383234
2017-05-15,3,3,0.008982035928143712
2017-05-15,13,35,0.10479041916167664
2017-05-15,15,146,0.437125748502994
2017-05-15,21,55,0.16467065868263472
2017-05-15,27,83,0.24850299401197604
2017-05-15,NA,12,0.03592814371257485
2017-06-15,3,25,0.0748502994011976
2017-06-15,13,16,0.04790419161676647
2017-06-15,15,153,0.45808383233532934
2017-06-15,21,94,0.281437125748503
2017-06-15,27,30,0.08982035928143713
2017-06-15,NA,16,0.04790419161676647
2017-07-15,3,16,0.04790419161676647
2017-07-15,13,22,0.0658682634730539
2017-07-15,15,121,0.36227544910179643
2017-07-15,21,93,0.27844311377245506
2017-07-15,27,56,0.16766467065868262
2017-07-15,NA,26,0.07784431137724551
2017-08-15,3,2,0.005988023952095809
2017-08-15,13,7,0.020958083832335328
2017-08-15,15,125,0.37425149700598803
2017-08-15,21,116,0.3473053892215569
2017-08-15,27,67,0.20059880239520958
2017-08-15,NA,17,0.05089820359281437
2017-09-15,3,5,0.014970059880239521
2017-09-15,11,3,0.008982035928143712
2017-09-15,15,117,0.3502994011976048
2017-09-15,21,159,0.47604790419161674
2017-09-15,27,18,0.05389221556886228
2017-09-15,NA,32,0.09580838323353294
2017-10-15,15,136,0.40718562874251496
2017-10-15,21,154,0.46107784431137727
2017-10-15,27,22,0.0658682634730539
2017-10-15,NA,22,0.0658682634730539
2017-11-15,3,4,0.011976047904191617
2017-11-15,13,1,0.0029940119760479044
2017-11-15,15,131,0.39221556886227543
2017-11-15,21,127,0.38023952095808383
2017-11-15,27,68,0.20359281437125748
2017-11-15,NA,3,0.008982035928143712
2017-12-15,3,6,0.017964071856287425
2017-12-15,13,2,0.005988023952095809
2017-12-15,15,134,0.40119760479041916
2017-12-15,21,143,0.4281437125748503
2017-12-15,27,43,0.12874251497005987
2017-12-15,NA,6,0.017964071856287425
2018-01-15,15,127,0.38023952095808383
2018-01-15,21,165,0.4940119760479042
2018-01-15,27,37,0.11077844311377245
2018-01-15,NA,5,0.014970059880239521
2018-02-15,3,4,0.011976047904191617
2018-02-15,13,12,0.03592814371257485
2018-02-15,15,160,0.47904191616766467
2018-02-15,21,120,0.3592814371257485
