date,cellvalue,n_cells,pct_cells
2009-02-15,NA,1,0.005050505050505051
2009-03-15,7,41,0.20707070707070707
2009-03-15,14,125,0.6313131313131313
2009-03-15,16,26,0.13131313131313133
2009-03-15,NA,6,0.030303030303030304
2009-04-15,3,2,0.010101010101010102
2009-04-15,7,49,0.2474747474747475
2009-04-15,17,5,0.025252525252525252
2009-04-15,27,1,0.005050505050505051
2009-04-15,NA,141,0.7121212121212122
2009-05-15,3,5,0.025252525252525252
2009-05-15,7,78,0.3939393939393939
2009-05-15,14,3,0.015151515151515152
2009-05-15,15,9,0.045454545454545456
2009-05-15,NA,103,0.5202020202020202
2009-06-15,7,50,0.25252525252525254
2009-06-15,NA,148,0.7474747474747475
2009-07-15,3,2,0.010101010101010102
2009-07-15,7,180,0.9090909090909091
2009-07-15,15,1,0.005050505050505051
2009-07-15,17,1,0.005050505050505051
2009-07-15,NA,14,0.0707070707070707
2009-08-15,7,13,0.06565656565656566
2009-08-15,15,185,0.9343434343434344
2009-08-15,NA,0,0
2009-09-15,3,70,0.35353535353535354
2009-09-15,7,55,0.2777777777777778
2009-09-15,13,10,0.050505050505050504
2009-09-15,15,61,0.30808080808080807
2009-09-15,NA,2,0.010101010101010102
2009-10-15,3,81,0.4090909090909091
2009-10-15,7,14,0.0707070707070707
2009-10-15,13,57,0.2878787878787879
2009-10-15,15,7,0.03535353535353535
2009-10-15,17,15,0.07575757575757576
2009-10-15,NA,24,0.12121212121212122
2009-11-15,NA,198,1
2009-12-15,7,40,0.20202020202020202
2009-12-15,14,4,0.020202020202020204
2009-12-15,17,5,0.025252525252525252
2009-12-15,NA,149,0.7525252525252525
2010-01-15,3,7,0.03535353535353535
2010-01-15,7,184,0.9292929292929293
2010-01-15,NA,7,0.03535353535353535
2010-02-15,3,71,0.35858585858585856
2010-02-15,7,108,0.5454545454545454
2010-02-15,14,3,0.015151515151515152
2010-02-15,17,3,0.015151515151515152
2010-02-15,NA,13,0.06565656565656566
2010-03-15,3,20,0.10101010101010101
2010-03-15,7,151,0.7626262626262627
2010-03-15,17,1,0.005050505050505051
2010-03-15,NA,26,0.13131313131313133
2010-04-15,7,66,0.3333333333333333
2010-04-15,14,27,0.13636363636363635
2010-04-15,15,2,0.010101010101010102
2010-04-15,16,4,0.020202020202020204
2010-04-15,NA,99,0.5
2010-05-15,3,30,0.15151515151515152
2010-05-15,7,50,0.25252525252525254
2010-05-15,17,2,0.010101010101010102
2010-05-15,NA,116,0.5858585858585859
2010-06-15,3,4,0.020202020202020204
2010-06-15,7,79,0.398989898989899
2010-06-15,21,2,0.010101010101010102
2010-06-15,NA,113,0.5707070707070707
2010-07-15,3,5,0.025252525252525252
2010-07-15,7,2,0.010101010101010102
2010-07-15,13,19,0.09595959595959595
2010-07-15,15,42,0.21212121212121213
2010-07-15,27,3,0.015151515151515152
2010-07-15,NA,127,0.6414141414141414
2010-08-15,3,3,0.015151515151515152
2010-08-15,13,72,0.36363636363636365
2010-08-15,15,118,0.5959595959595959
2010-08-15,18,2,0.010101010101010102
2010-08-15,NA,3,0.015151515151515152
2010-09-15,3,20,0.10101010101010101
2010-09-15,13,6,0.030303030303030304
2010-09-15,15,172,0.8686868686868687
2010-09-15,NA,0,0
2010-10-15,7,198,1
2010-10-15,NA,0,0
2010-11-15,3,1,0.005050505050505051
2010-11-15,7,164,0.8282828282828283
2010-11-15,11,3,0.015151515151515152
2010-11-15,15,6,0.030303030303030304
2010-11-15,21,1,0.005050505050505051
2010-11-15,NA,23,0.11616161616161616
2010-12-15,3,1,0.005050505050505051
2010-12-15,7,107,0.5404040404040404
2010-12-15,15,3,0.015151515151515152
2010-12-15,NA,87,0.4393939393939394
2011-01-15,3,5,0.025252525252525252
2011-01-15,7,193,0.9747474747474747
2011-01-15,NA,0,0
2011-02-15,3,155,0.7828282828282829
2011-02-15,7,29,0.14646464646464646
2011-02-15,17,12,0.06060606060606061
2011-02-15,NA,2,0.010101010101010102
2011-03-15,3,103,0.5202020202020202
2011-03-15,7,73,0.3686868686868687
2011-03-15,NA,22,0.1111111111111111
2011-04-15,3,11,0.05555555555555555
2011-04-15,7,108,0.5454545454545454
2011-04-15,13,1,0.005050505050505051
2011-04-15,14,7,0.03535353535353535
2011-04-15,15,28,0.1414141414141414
2011-04-15,NA,43,0.21717171717171718
2011-05-15,7,98,0.494949494949495
2011-05-15,NA,100,0.5050505050505051
2011-06-15,3,16,0.08080808080808081
2011-06-15,13,2,0.010101010101010102
2011-06-15,15,20,0.10101010101010101
2011-06-15,17,13,0.06565656565656566
2011-06-15,27,2,0.010101010101010102
2011-06-15,NA,145,0.7323232323232324
2011-07-15,3,136,0.6868686868686869
2011-07-15,13,57,0.2878787878787879
2011-07-15,18,1,0.005050505050505051
2011-07-15,NA,4,0.020202020202020204
2011-08-15,3,29,0.14646464646464646
2011-08-15,13,75,0.3787878787878788
2011-08-15,15,1,0.005050505050505051
2011-08-15,18,4,0.020202020202020204
2011-08-15,NA,89,0.4494949494949495
2011-09-15,3,167,0.8434343434343434
2011-09-15,7,9,0.045454545454545456
2011-09-15,13,21,0.10606060606060606
2011-09-15,NA,1,0.005050505050505051
2011-10-15,3,115,0.5808080808080808
2011-10-15,7,42,0.21212121212121213
2011-10-15,13,3,0.015151515151515152
2011-10-15,15,37,0.18686868686868688
2011-10-15,17,1,0.005050505050505051
2011-10-15,NA,0,0
2011-11-15,7,109,0.5505050505050505
2011-11-15,NA,89,0.4494949494949495
2011-12-15,7,15,0.07575757575757576
2011-12-15,14,55,0.2777777777777778
2011-12-15,21,1,0.005050505050505051
2011-12-15,23,2,0.010101010101010102
2011-12-15,NA,125,0.6313131313131313
2012-01-15,7,106,0.5353535353535354
2012-01-15,17,1,0.005050505050505051
2012-01-15,NA,91,0.4595959595959596
2012-02-15,7,188,0.9494949494949495
2012-02-15,14,10,0.050505050505050504
2012-02-15,NA,0,0
2012-03-15,3,9,0.045454545454545456
2012-03-15,7,154,0.7777777777777778
2012-03-15,14,7,0.03535353535353535
2012-03-15,16,19,0.09595959595959595
2012-03-15,NA,9,0.045454545454545456
2012-04-15,7,127,0.6414141414141414
2012-04-15,14,64,0.32323232323232326
2012-04-15,21,2,0.010101010101010102
2012-04-15,NA,5,0.025252525252525252
2012-05-15,3,91,0.4595959595959596
2012-05-15,7,30,0.15151515151515152
2012-05-15,15,3,0.015151515151515152
2012-05-15,17,1,0.005050505050505051
2012-05-15,NA,73,0.3686868686868687
2012-06-15,3,93,0.4696969696969697
2012-06-15,7,81,0.4090909090909091
2012-06-15,13,8,0.04040404040404041
2012-06-15,15,5,0.025252525252525252
2012-06-15,NA,11,0.05555555555555555
2012-07-15,3,147,0.7424242424242424
2012-07-15,13,42,0.21212121212121213
2012-07-15,15,9,0.045454545454545456
2012-07-15,NA,0,0
2012-08-15,3,31,0.15656565656565657
2012-08-15,13,130,0.6565656565656566
2012-08-15,15,4,0.020202020202020204
2012-08-15,17,4,0.020202020202020204
2012-08-15,NA,29,0.14646464646464646
2012-09-15,3,188,0.9494949494949495
2012-09-15,13,1,0.005050505050505051
2012-09-15,15,9,0.045454545454545456
2012-09-15,NA,0,0
2012-10-15,3,130,0.6565656565656566
2012-10-15,7,12,0.06060606060606061
2012-10-15,13,33,0.16666666666666666
2012-10-15,17,2,0.010101010101010102
2012-10-15,NA,21,0.10606060606060606
2012-11-15,3,1,0.005050505050505051
2012-11-15,7,197,0.9949494949494949
2012-11-15,NA,0,0
2012-12-15,7,108,0.5454545454545454
2012-12-15,14,3,0.015151515151515152
2012-12-15,16,6,0.030303030303030304
2012-12-15,17,4,0.020202020202020204
2012-12-15,NA,77,0.3888888888888889
2013-01-15,3,53,0.2676767676767677
2013-01-15,7,120,0.6060606060606061
2013-01-15,16,22,0.1111111111111111
2013-01-15,17,1,0.005050505050505051
2013-01-15,27,1,0.005050505050505051
2013-01-15,NA,1,0.005050505050505051
2013-02-15,3,12,0.06060606060606061
2013-02-15,7,159,0.803030303030303
2013-02-15,16,27,0.13636363636363635
2013-02-15,NA,0,0
2013-03-15,3,77,0.3888888888888889
2013-03-15,7,91,0.4595959595959596
2013-03-15,14,1,0.005050505050505051
2013-03-15,16,1,0.005050505050505051
2013-03-15,17,1,0.005050505050505051
2013-03-15,NA,27,0.13636363636363635
2013-04-15,3,79,0.398989898989899
2013-04-15,7,21,0.10606060606060606
2013-04-15,14,1,0.005050505050505051
2013-04-15,15,2,0.010101010101010102
2013-04-15,16,7,0.03535353535353535
2013-04-15,17,1,0.005050505050505051
2013-04-15,18,1,0.005050505050505051
2013-04-15,NA,86,0.43434343434343436
2013-05-15,7,160,0.8080808080808081
2013-05-15,14,38,0.1919191919191919
2013-05-15,NA,0,0
2013-06-15,7,25,0.12626262626262627
2013-06-15,15,156,0.7878787878787878
2013-06-15,16,17,0.08585858585858586
2013-06-15,NA,0,0
2013-07-15,13,12,0.06060606060606061
2013-07-15,15,184,0.9292929292929293
2013-07-15,18,1,0.005050505050505051
2013-07-15,NA,1,0.005050505050505051
2013-08-15,3,14,0.0707070707070707
2013-08-15,13,98,0.494949494949495
2013-08-15,15,85,0.4292929292929293
2013-08-15,18,1,0.005050505050505051
2013-08-15,NA,0,0
2013-09-15,3,169,0.8535353535353535
2013-09-15,5,1,0.005050505050505051
2013-09-15,13,17,0.08585858585858586
2013-09-15,15,2,0.010101010101010102
2013-09-15,NA,9,0.045454545454545456
2013-10-15,3,37,0.18686868686868688
2013-10-15,7,10,0.050505050505050504
2013-10-15,13,3,0.015151515151515152
2013-10-15,15,35,0.17676767676767677
2013-10-15,NA,113,0.5707070707070707
2013-11-15,7,198,1
2013-11-15,NA,0,0
2013-12-15,7,75,0.3787878787878788
2013-12-15,NA,123,0.6212121212121212
2014-01-15,3,9,0.045454545454545456
2014-01-15,7,189,0.9545454545454546
2014-01-15,NA,0,0
2014-02-15,3,20,0.10101010101010101
2014-02-15,7,13,0.06565656565656566
2014-02-15,13,1,0.005050505050505051
2014-02-15,NA,164,0.8282828282828283
2014-03-15,3,8,0.04040404040404041
2014-03-15,7,187,0.9444444444444444
2014-03-15,14,2,0.010101010101010102
2014-03-15,16,1,0.005050505050505051
2014-03-15,NA,0,0
2014-04-15,3,32,0.16161616161616163
2014-04-15,7,120,0.6060606060606061
2014-04-15,14,7,0.03535353535353535
2014-04-15,NA,39,0.19696969696969696
2014-05-15,3,4,0.020202020202020204
2014-05-15,7,144,0.7272727272727273
2014-05-15,14,44,0.2222222222222222
2014-05-15,16,2,0.010101010101010102
2014-05-15,17,1,0.005050505050505051
2014-05-15,NA,3,0.015151515151515152
2014-06-15,7,47,0.23737373737373738
2014-06-15,14,151,0.7626262626262627
2014-06-15,NA,0,0
2014-07-15,3,45,0.22727272727272727
2014-07-15,13,8,0.04040404040404041
2014-07-15,15,77,0.3888888888888889
2014-07-15,17,4,0.020202020202020204
2014-07-15,NA,64,0.32323232323232326
2014-08-15,3,61,0.30808080808080807
2014-08-15,13,126,0.6363636363636364
2014-08-15,15,1,0.005050505050505051
2014-08-15,17,3,0.015151515151515152
2014-08-15,NA,7,0.03535353535353535
2014-09-15,3,82,0.41414141414141414
2014-09-15,13,91,0.4595959595959596
2014-09-15,15,5,0.025252525252525252
2014-09-15,17,2,0.010101010101010102
2014-09-15,18,7,0.03535353535353535
2014-09-15,NA,11,0.05555555555555555
2014-10-15,3,23,0.11616161616161616
2014-10-15,7,75,0.3787878787878788
2014-10-15,13,17,0.08585858585858586
2014-10-15,15,1,0.005050505050505051
2014-10-15,17,3,0.015151515151515152
2014-10-15,NA,79,0.398989898989899
2014-11-15,7,182,0.9191919191919192
2014-11-15,14,4,0.020202020202020204
2014-11-15,15,1,0.005050505050505051
2014-11-15,16,8,0.04040404040404041
2014-11-15,NA,3,0.015151515151515152
2014-12-15,7,149,0.7525252525252525
2014-12-15,NA,49,0.2474747474747475
2015-01-15,3,3,0.015151515151515152
2015-01-15,7,194,0.9797979797979798
2015-01-15,17,1,0.005050505050505051
2015-01-15,NA,0,0
2015-02-15,3,2,0.010101010101010102
2015-02-15,7,132,0.6666666666666666
2015-02-15,NA,64,0.32323232323232326
2015-03-15,3,1,0.005050505050505051
2015-03-15,7,108,0.5454545454545454
2015-03-15,14,2,0.010101010101010102
2015-03-15,17,1,0.005050505050505051
2015-03-15,NA,86,0.43434343434343436
2015-04-15,3,22,0.1111111111111111
2015-04-15,7,148,0.7474747474747475
2015-04-15,14,2,0.010101010101010102
2015-04-15,15,25,0.12626262626262627
2015-04-15,NA,1,0.005050505050505051
2015-05-15,3,1,0.005050505050505051
2015-05-15,7,102,0.5151515151515151
2015-05-15,14,79,0.398989898989899
2015-05-15,16,1,0.005050505050505051
2015-05-15,21,15,0.07575757575757576
2015-05-15,NA,0,0
2015-06-15,3,3,0.015151515151515152
2015-06-15,7,141,0.7121212121212122
2015-06-15,14,14,0.0707070707070707
2015-06-15,15,12,0.06060606060606061
2015-06-15,21,28,0.1414141414141414
2015-06-15,NA,0,0
2015-07-15,7,49,0.2474747474747475
2015-07-15,14,5,0.025252525252525252
2015-07-15,NA,144,0.7272727272727273
2015-08-15,3,39,0.19696969696969696
2015-08-15,13,64,0.32323232323232326
2015-08-15,15,64,0.32323232323232326
2015-08-15,17,4,0.020202020202020204
2015-08-15,18,2,0.010101010101010102
2015-08-15,27,1,0.005050505050505051
2015-08-15,NA,24,0.12121212121212122
2015-09-15,3,147,0.7424242424242424
2015-09-15,13,5,0.025252525252525252
2015-09-15,15,46,0.23232323232323232
2015-09-15,NA,0,0
2015-10-15,3,3,0.015151515151515152
2015-10-15,7,2,0.010101010101010102
2015-10-15,13,1,0.005050505050505051
2015-10-15,15,192,0.9696969696969697
2015-10-15,NA,0,0
2015-11-15,7,105,0.5303030303030303
2015-11-15,14,9,0.045454545454545456
2015-11-15,15,13,0.06565656565656566
2015-11-15,21,9,0.045454545454545456
2015-11-15,NA,62,0.31313131313131315
2015-12-15,7,21,0.10606060606060606
2015-12-15,17,8,0.04040404040404041
2015-12-15,NA,169,0.8535353535353535
2016-01-15,3,25,0.12626262626262627
2016-01-15,7,45,0.22727272727272727
2016-01-15,14,2,0.010101010101010102
2016-01-15,17,11,0.05555555555555555
2016-01-15,27,1,0.005050505050505051
2016-01-15,NA,114,0.5757575757575758
2016-02-15,3,22,0.1111111111111111
2016-02-15,7,10,0.050505050505050504
2016-02-15,NA,166,0.8383838383838383
2016-03-15,7,17,0.08585858585858586
2016-03-15,14,72,0.36363636363636365
2016-03-15,21,104,0.5252525252525253
2016-03-15,27,2,0.010101010101010102
2016-03-15,NA,3,0.015151515151515152
2016-04-15,3,1,0.005050505050505051
2016-04-15,7,158,0.797979797979798
2016-04-15,14,8,0.04040404040404041
2016-04-15,17,3,0.015151515151515152
2016-04-15,NA,28,0.1414141414141414
2016-05-15,7,33,0.16666666666666666
2016-05-15,14,30,0.15151515151515152
2016-05-15,21,4,0.020202020202020204
2016-05-15,NA,131,0.6616161616161617
2016-06-15,7,74,0.37373737373737376
2016-06-15,14,12,0.06060606060606061
2016-06-15,21,3,0.015151515151515152
2016-06-15,NA,109,0.5505050505050505
2016-07-15,3,47,0.23737373737373738
2016-07-15,7,86,0.43434343434343436
2016-07-15,15,65,0.3282828282828283
2016-07-15,NA,0,0
2016-08-15,13,24,0.12121212121212122
2016-08-15,15,141,0.7121212121212122
2016-08-15,27,4,0.020202020202020204
2016-08-15,NA,29,0.14646464646464646
2016-09-15,3,6,0.030303030303030304
2016-09-15,7,1,0.005050505050505051
2016-09-15,13,2,0.010101010101010102
2016-09-15,15,163,0.8232323232323232
2016-09-15,18,2,0.010101010101010102
2016-09-15,27,1,0.005050505050505051
2016-09-15,NA,23,0.11616161616161616
2016-10-15,3,3,0.015151515151515152
2016-10-15,7,145,0.7323232323232324
